artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Maze'd,2gbGpRqn5fJ0bQBZ5JXX3Y,GOT IT GOT IT,0.106,0.706,142994,0.562,0.0,1,0.108,-10.13,1,0.0823,161.977,4,0.267,16
Wolfgang Amadeus Mozart,3Ob4IlnpvdNieC86C39bv8,"Piano Quartet No. 2 in E Flat Major, K. 493: 3. Allegretto - Live At Pierre Boulez Saal",0.979,0.3670000000000001,573587,0.266,0.5720000000000001,3,0.753,-21.989,1,0.068,96.937,4,0.399,12
EBEN,11BzrxSrh8dRIxwFipCQFh,Tonight You're Mine,0.157,0.502,205016,0.8540000000000001,0.0,0,0.219,-4.732,0,0.429,173.94799999999995,4,0.715,43
Grupo Los Muchachos,1ITeY4pf4RI5QLqnaGlsaR,Soy Bien Vago,0.0982,0.775,154627,0.765,7.099999999999999e-05,8,0.35,-4.049,1,0.043,118.877,4,0.8690000000000001,20
Tory Lanez,0RqAy8W6YmeDrJ4EcWIMTl,CuT me oFF (feat. NAV),0.266,0.705,124154,0.675,0.0,1,0.31,-4.433,1,0.184,139.91,4,0.118,61
Dopehead,1FKGu6ifMtmVFCISOrCXVs,Sunshine,0.622,0.467,163971,0.825,0.0,1,0.378,-3.738,0,0.424,177.588,4,0.138,16
Alan Gogoll,29AVr2lsXBeikiManf6IAv,Porridge Pines,0.852,0.392,160032,0.295,0.8270000000000001,11,0.115,-21.766,0,0.0443,135.05,4,0.318,14
Whale Sounds,7vGvM5Ae7r5QjMQaNXEKNP,Mindfulness Whale Song,0.0548,0.117,137899,0.573,0.601,1,0.11,-12.194,1,0.081,94.585,1,0.132,0
Chromeo,2cCp73yCq8k3jWJVi4apY9,Bedroom Calling pt. 2 (feat. The-Dream),0.17,0.792,204667,0.85,0.0,8,0.22,-2.232,1,0.0375,119.989,4,0.884,46
Kleo Dibah,1ZF3DcPzFg37gmRmA754u0,Traição - Ao Vivo,0.55,0.54,159502,0.496,0.0,9,0.258,-7.295,1,0.0909,107.465,4,0.43,46
Dave East,6lVtvpbYyHJJE46AfaB9cE,Us (feat. Gunna),0.309,0.517,161933,0.603,0.0,4,0.107,-11.630999999999998,0,0.831,77.19800000000002,4,0.183,43
Wolfgang Amadeus Mozart,5VRyFYf4qi09gjqrvQsAKe,"Piano Concerto No. 8 in C Major, K. 246 ""Lützow"": II. Andante",0.985,0.246,466160,0.0367,0.738,5,0.129,-28.421,1,0.0439,176.13,4,0.172,7
Sandra McCracken,3w0zgVKdJGccblHWl4rJDW,Fool's Gold,0.8640000000000001,0.385,361305,0.19,0.000132,7,0.139,-12.681,1,0.032,78.847,4,0.223,39
Nadia Stone,42NHRsaY6l9Kr7rnNq5T1w,Kandy,0.545,0.57,231811,0.71,2.24e-05,4,0.16899999999999998,-7.495,0,0.192,159.953,4,0.234,7
Armin van Buuren,2Gll5IugRxZ7d6Z4fs49xM,"A State Of Trance (ASOT 880) - Upcoming Events, Pt. 1",0.426,0.586,31060,0.639,0.0,0,0.7070000000000001,-10.704,1,0.249,88.117,4,0.933,8
Santo Subito,03WcnioP0E7VipqdnLdYFh,Alientalk,0.922,0.6609999999999999,33044,0.0698,0.008620000000000001,11,0.305,-24.05,0,0.0992,115.242,4,0.386,0
Steven C,2HUJ2Ga05ontQQXvKFssF7,Shout to the Lord (Instrumental Version),0.952,0.66,201064,0.187,0.94,9,0.104,-20.068,1,0.0334,88.10700000000001,4,0.366,16
Teen Asty,2QHt5ZuVT15P4B2c4PCLa5,D.R.E.A.M,0.000299,0.563,206260,0.675,0.913,7,0.767,-8.668,1,0.0366,128.055,4,0.223,16
Ханна,3luskJHELaUhP5xaZC5Li6,Пули,0.0673,0.721,217617,0.6779999999999999,2.61e-05,8,0.298,-5.4689999999999985,1,0.138,102.057,4,0.257,47
J3 EDC,5h4tt417tpW3q57dExT36f,Nano,0.0208,0.688,191504,0.818,0.0185,0,0.0518,-5.652,1,0.0554,119.89,4,0.415,0
Anthony Ramos,48A29kqnucuqDXsDnKi3CA,PRayer,0.795,0.257,90529,0.21600000000000005,3.43e-06,5,0.0936,-12.874,1,0.0369,133.747,4,0.131,40
Sody,2NsW7nEPsgmqUqEO7GJ83F,Whole - demo,0.884,0.517,188587,0.188,1.07e-05,10,0.109,-13.069,1,0.0616,135.691,4,0.257,60
JoJo,6nIcGJK6Pj1ThzC6r8O8hA,Leave (Get Out) - 2018,0.039,0.491,239560,0.73,0.0,2,0.112,-4.399,0,0.0432,87.098,4,0.461,64
Caroline Jones,37rh0HU8GwjQpboyUOPKwF,Worth the Wait,0.27,0.605,231040,0.555,0.0,6,0.0983,-5.49,1,0.0296,147.933,4,0.43,32
Kyle Watson,22XhHMzV9GqtSFW8BRkx4k,Vice Versa - Wongo & Jeff Doubleu Remix,0.00175,0.906,332903,0.414,0.795,5,0.08,-7.287000000000001,0,0.138,124.011,4,0.265,0
The Chainsmokers,11cDEev79fPKi6uJCjUhu8,Who Do You Love (with 5 Seconds of Summer),0.007909999999999999,0.51,226747,0.835,0.0,3,0.219,-4.673,1,0.0447,140.024,4,0.435,91
Thalía,4MYxRiUC00Vq8XtZA0dcEI,Vamos Órale,0.0752,0.7440000000000001,182760,0.942,0.0,10,0.8079999999999999,-3.1180000000000003,1,0.0658,90.985,4,0.8909999999999999,47
Jonathan Bree,55xtw9gQRMVtDUh0tfY1FK,Valentine,0.29100000000000004,0.6679999999999999,251192,0.374,0.0263,0,0.0729,-10.711,1,0.0274,94.597,4,0.443,21
Neffex,2Fy3LgJffitRYVZqFSDRIO,Fear,0.223,0.745,126857,0.484,0.0,8,0.11,-7.6629999999999985,1,0.105,140.088,4,0.383,51
Bluedoom,1sEP52YF4wX2tgnSZ71yp8,Dreams,0.843,0.706,74258,0.266,0.947,1,0.177,-18.595,1,0.0438,160.05100000000004,4,0.537,56
Martin Garrix,7tV1uRWqwKyIXfDIX4uJDt,Ocean (feat. Khalid) - Martin Garrix & Cesqeaux Remix,0.0348,0.555,222533,0.747,2.01e-05,8,0.155,-8.149,1,0.0567,149.757,4,0.481,46
A$AP Ferg,0D57r0pP7et2thTG95dvlf,Verified,0.0423,0.918,122376,0.624,0.0,1,0.0749,-4.9860000000000015,1,0.371,148.987,4,0.474,52
Zahlen Zauberer,1rml8gPY9Q4bCVjZ5kvirx,Zwei,0.821,0.468,63373,0.128,0.8690000000000001,0,0.121,-15.423,1,0.135,88.281,4,0.16699999999999998,8
Octavian,65HouWMOgyzjBs27g7SHt1,100 Degrees (feat. Sam Wise),0.272,0.894,178580,0.462,5.01e-05,10,0.0932,-10.979,0,0.274,124.114,4,0.113,48
Yung Gashii,3umuVdW5d9k5ixwVDaeNxA,Disrespectful,0.135,0.823,203280,0.758,0.0,7,0.058,-6.1179999999999986,1,0.0541,137.005,4,0.36,0
Los Muecas,4kqiVL9u2yfN238w6xYLqk,"Amigo, Amigo",0.0164,0.411,151507,0.7290000000000001,0.0,7,0.115,-6.605,1,0.27,203.843,3,0.373,8
Johann Sebastian Bach,3ftRefZdMASVR967LYRwdp,"Goldberg Variations, BWV 988 (Arr. P. Navarro-Alonso): Var. 9, Canone alla terza",0.965,0.301,81613,0.0267,0.933,9,0.0547,-24.644,1,0.0386,100.228,5,0.504,3
Dualist,1a2mGcl4YyJntivcCYCeSQ,The Forest,3.64e-05,0.47,234704,0.971,3.2e-06,3,0.138,-4.088,0,0.0885,135.069,4,0.213,8
K.I.D,0Iur1Slm0CxWOJSXZkHfkW,Too High to Try,0.115,0.412,352346,0.555,1.6e-05,11,0.0869,-7.905,1,0.059,151.97,4,0.14,18
Drake,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,0.0589,0.835,217925,0.626,6e-05,1,0.396,-5.832999999999998,1,0.125,91.03,4,0.35,88
Swilson,0hM8qMY4XxpPuAEmhNtrKc,Part Two - Remix,0.0765,0.7979999999999999,161818,0.7020000000000001,0.0,1,0.13699999999999998,-8.229,1,0.419,131.726,4,0.762,3
Luke Pell,45C47njNfUFZTsw4ZSSDlu,Make Em Proud,0.0899,0.546,207360,0.769,0.0,1,0.34,-3.82,1,0.0294,144.00799999999995,4,0.573,56
Wolfgang Amadeus Mozart,5G3EjYKApmIKR2E6fIU0wn,"Piano Concerto No. 20, KV 466: III. Rondo: Allegro Assai",0.989,0.3720000000000001,451440,0.16399999999999998,0.924,2,0.261,-17.957,0,0.0346,129.982,4,0.191,18
AmaLee,2N31hNqLpW4PiSLctwLMe8,Synchronicity (Tsubasa: Reservoir Chronicle),0.336,0.629,246000,0.861,0.0,2,0.314,-4.984,0,0.0871,140.001,4,0.34600000000000003,37
Los Morros Del Norte,5sGhnhCAb5dvLYs51e8D0Y,Alma de Mi Alma,0.703,0.828,211122,0.463,0.00398,2,0.0757,-9.355,1,0.0521,117.685,4,0.963,31
David Guetta,01qMOMudbkIHZS9BFPUGNk,Let It Be Me (feat. Ava Max),0.128,0.743,172933,0.529,0.0,7,0.181,-6.187,0,0.0505,102.048,4,0.438,64
Miles Away,39dd8WNQFfaFwdSEkpDOkW,All We Need,0.0032600000000000003,0.653,203515,0.871,0.000225,5,0.298,-4.941,1,0.0289,100.032,4,0.457,18
Simo Romanus,0eM2Fi2Cc6zHkgg7BBMvD0,DGAS,0.0252,0.7959999999999999,224080,0.856,0.0006219999999999999,8,0.0635,-5.945,0,0.0505,122.986,4,0.487,5
"Goodnight, Texas",3g7GUnJgtEkCooR53tdi3C,Tucumcari,0.8290000000000001,0.456,308914,0.412,0.0521,9,0.0995,-10.675999999999998,1,0.0358,137.39700000000002,4,0.391,34
dné,3OlSAkQuoeSeu0D0tzSTVY,Plants,0.996,0.562,54000,0.0002,0.0829,4,0.101,-20.029,1,0.365,84.596,1,0.0,21
KREAM,4GNpppEamtcqG6QkxfI9f9,Enough (with Shoffy),0.00225,0.684,197106,0.928,0.0262,0,0.0284,-4.477,1,0.0774,123.991,4,0.583,59
Chris Buck Band,5ADPf1ufWgrC7iljGcOCPc,Spin On It,0.00782,0.6,180792,0.735,0.0,2,0.109,-6.32,1,0.0317,163.96099999999996,4,0.665,18
BTOB,6NE3fMuLpGWn86zbGGhmIL,Call me,0.274,0.792,196269,0.731,0.0,8,0.091,-4.035,1,0.0452,110.005,4,0.515,47
Gateway Worship,1rmbGOteEygMkU7oZvyDYy,It Is Finished - Live Acoustic,0.0613,0.334,313173,0.413,0.0,7,0.166,-8.368,0,0.0323,106.682,4,0.113,15
Dharan,1Wkdgv7q11Juf0G6kcHTSR,Inky Pinky Ponky,0.0659,0.701,129888,0.73,5.31e-05,2,0.383,-5.604,1,0.129,123.025,4,0.382,9
WILL K,4GHil1GzpwGGeGtJwxQ5pf,Boomshaka,0.000968,0.64,193348,0.951,0.897,2,0.231,-5.598,1,0.0479,125.013,4,0.5920000000000001,32
Chinar Mahesh,4uTPURBu3gWJ24A58L9MXT,Man He,0.8809999999999999,0.484,255741,0.449,2.28e-06,5,0.224,-10.088,1,0.0359,161.709,3,0.662,1
Tyler Steel,0gn77iNwUHN2pScHbqttN8,Take You,0.121,0.507,196947,0.81,1.8e-06,8,0.0463,-6.07,1,0.038,148.011,4,0.3720000000000001,16
Rain Sounds,5PsnlgATfDr0BL0vNCoBPZ,Miami Rain,0.135,0.149,114181,0.867,0.935,1,0.285,-17.447,1,0.0537,89.4,4,0.0285,0
Charlie Cunningham,5p8buFlUM9gcBlVIb3VWX2,Telling It Wrong - Mahogany Sessions,0.812,0.4920000000000001,224560,0.316,2.07e-06,0,0.0691,-12.385,0,0.0633,180.784,4,0.339,48
Nina Simone,3T3RdE07cS5K5VA8JDZFWM,"I Want A Little Sugar In My Bowl - Mono, 2017 Remastered Version",0.875,0.373,164227,0.295,0.0,2,0.135,-10.903,1,0.0377,181.378,3,0.5489999999999999,22
Fischerspooner,2c4lMeWxjMFmRxJvN4u2nl,Stranger Strange,0.344,0.726,224693,0.8340000000000001,2.51e-05,0,0.0883,-4.518,1,0.0346,135.976,4,0.468,24
Devour,0Ir5FkO3BvsHanJKiraJW1,Bout Me,0.0567,0.942,200373,0.519,0.0,6,0.108,-8.503,1,0.302,97.012,4,0.77,50
Ludwig van Beethoven,1YtDPa6m8PNiyagRPEqwsi,"Diabelli Variations, Op. 120: Var. 24, Fughetta. Andante",0.996,0.279,197613,0.00551,0.916,0,0.0726,-41.26,1,0.0531,62.853,4,0.319,23
Triple One,37wcYprGuVZE4TFMRugoKh,Tarlo,0.155,0.625,240185,0.589,8.88e-06,2,0.105,-8.192,1,0.0666,81.961,4,0.6409999999999999,12
Mitch,05rshWneCS8mwHPihdpc1w,She Don't Lose (feat. YG),0.224,0.909,192203,0.366,1.02e-06,9,0.133,-7.902,0,0.063,98.017,4,0.348,29
Darryl Williams,6GvB2N0lCOePETatIxxUWC,Do You Remember (feat. Michael Lington),0.306,0.732,254627,0.7809999999999999,0.762,9,0.0583,-6.087999999999999,0,0.0281,117.982,4,0.926,36
Wolfgang Amadeus Mozart,0Lr36cEHlZeTE8AsouG7Az,"Requiem in D Minor, K. 626: III. Sequenz: Rex tremendae majestatis",0.973,0.339,118933,0.0847,0.14800000000000002,7,0.134,-21.613000000000003,0,0.034,98.142,4,0.116,7
Musica Sacra,1K6S5XkxaahQ8v5c679vkW,Cieli e terra nuova,0.985,0.193,93497,0.193,0.0,2,0.0889,-13.728,1,0.0399,79.48899999999998,4,0.159,0
Yuawi,7yJhseqU4pncHX90Tbalmp,Movimiento Naranja Yuawi,0.385,0.8140000000000001,189174,0.547,0.0,7,0.226,-4.773,1,0.0557,114.992,4,0.873,45
Kvngshad,1G3UtySE4dLlDaDNv6rXyh,Fuck The Other Side,0.00446,0.667,205867,0.35200000000000004,0.0,7,0.181,-12.061,0,0.0504,150.061,4,0.213,63
Johann Sebastian Bach,2Z7aAk70ApvvLyhuQjZe2M,"Ach, was soll ich Sünder Machen, BWV 770: Partita I",0.986,0.131,71973,0.00184,0.993,8,0.128,-24.225,1,0.0424,79.357,1,0.189,0
Grateful Dead,5R7rOBkO32ehDkZegQ52UO,"So Many Roads - Live at Soldier Field, Chicago, IL 7/9/95 [Remastered]",0.762,0.514,575520,0.316,7.65e-05,5,0.696,-15.508,1,0.0357,135.088,4,0.343,31
Nefew,5wASBGrFt2hXOFgrZVlxze,Same Clothes,0.442,0.636,202501,0.426,0.0,0,0.118,-8.392000000000001,0,0.413,88.47399999999998,3,0.387,17
Nikhita Gandhi,70DGAnzlfFsVKmkqE7yhIc,Hey Reengara,0.258,0.53,230470,0.568,9.47e-05,2,0.126,-9.174,1,0.106,169.925,4,0.197,14
Karsu,5yljgjCRPLBgYUrXEijTRc,Jest Oldu,0.778,0.585,192000,0.449,3.52e-06,4,0.105,-5.7620000000000005,0,0.0325,80.031,4,0.37,1
Tiësto,4gxukDJiwApNEgVIh4pHgT,WOW,0.00116,0.601,148125,0.99,0.52,6,0.124,-3.016,1,0.337,127.958,4,0.192,47
Stefflon Don,1qQySPRKnN8bdYFs5yLT4W,Nuh Nuh Nah Da Dap - Harmony Riddim,0.0653,0.769,180000,0.6459999999999999,2.99e-05,1,0.126,-5.529,1,0.191,101.945,4,0.802,0
Her's,1zFbBrZmJr1Z49HYe84dBg,Harvey,0.0735,0.588,211165,0.855,0.815,9,0.128,-6.153,1,0.0372,141.941,4,0.7170000000000001,59
Chuy Vega,3As7UECxj84MnZzPiUihNw,No Compro Amores,0.4,0.531,170027,0.494,9.92e-05,5,0.244,-6.626,1,0.0478,176.208,3,0.8009999999999999,0
Bachata & Merengue Mix,3q8QCYxqwOZtV07vQbqrby,24K Magic (Merengue),0.0998,0.752,199340,0.8640000000000001,0.0,1,0.132,-6.269,1,0.0654,121.982,4,0.738,0
Image Sounds,3J9bBLzrUjs9SyPoDRexXx,Oxygen,0.114,0.738,234299,0.392,0.8420000000000001,10,0.0871,-14.044,0,0.0523,125.004,4,0.223,0
Johnnie Mikel,5S9ZgaMO8EJYD8R4sS9vml,Friday Night,0.155,0.785,202649,0.818,0.0,0,0.0727,-3.407,1,0.113,113.028,4,0.883,10
Sik-K,3WtHFacWqaYbeoCU6HRsEG,Another 0 (feat. The Quiett) [Prod. GroovyRoom],0.194,0.8140000000000001,222198,0.8340000000000001,0.0,0,0.0985,-4.199,1,0.355,141.971,4,0.508,32
Hot Snakes,1DnA27YcE2v9C8Q1MG4Le9,Having Another?,2.89e-05,0.235,211720,0.978,0.189,4,0.316,-3.891,0,0.0725,154.52700000000004,3,0.322,27
Vasuki Vaibhav,0rmp4J9f87m6WxuljNINEg,He Sharade,0.843,0.644,180316,0.459,6.04e-05,9,0.122,-9.626,1,0.0359,90.082,4,0.598,18
StackUpGang,45XbxffXpFN2B4Ud5zdp3N,Come On Now,0.67,0.965,100258,0.441,0.947,9,0.102,-13.015999999999998,0,0.0719,121.978,4,0.8690000000000001,0
Armin van Buuren,6HDMgoDKAeNRWN9jIpsx4h,"A State Of Trance (ASOT 882) - ASOT Show during ADE Announcement, Pt. 2",0.0604,0.637,31050,0.64,0.0,7,0.6920000000000001,-11.237,1,0.31,67.58,4,0.727,8
Jack Cates,5rDw0Cka8NrOjSoHDRkNl6,Square,0.19,0.625,135904,0.87,0.598,8,0.386,-9.164,1,0.389,166.19799999999995,4,0.305,28
Carl Nielsen,6sgW3DxETHf320xP4y7STl,"6 Humorous Bagatelles, Op. 11, FS 22 (Arr. S. Cohen for Clarinet & Piano): No. 4, The Jumping Jacks",0.992,0.763,51749,0.0482,0.448,8,0.158,-22.603,1,0.0668,35.579,3,0.465,1
Moose Blood,4qCkGRAOlf9u7iWhz6omki,Just Outside,3.47e-06,0.459,155400,0.8959999999999999,0.0,1,0.14400000000000002,-4.309,1,0.0372,144.97,4,0.725,36
Wolfgang Amadeus Mozart,6g74bKTd6Kh97tbUch5G8M,"Don Giovanni, K. 527, Act II: O statua gentilissima (Live)",0.908,0.371,211427,0.225,0.0047,4,0.472,-20.731,1,0.0498,128.435,4,0.267,1
Elephante,6AnX0PDwtqT6XxlwzDpThW,Come Back For You - Andrelli Remix,0.115,0.644,220292,0.6990000000000001,0.0,2,0.135,-5.127999999999999,1,0.0994,160.028,4,0.29,0
Bazzi,0BPPXRTLzEySdF5DZm0Hmg,Gone,0.0337,0.68,132079,0.779,4.02e-06,5,0.112,-5.834,1,0.0532,91.963,4,0.355,64
Minno,279mmiArytFJixn8MtXqmb,Moments,0.007109999999999998,0.698,192230,0.486,0.000284,8,0.0806,-12.915,0,0.0348,127.968,4,0.324,21
Ra,77m6aStnLU5EbkI4BSC5Ry,Metronome on High,0.531,0.401,284000,0.215,0.868,1,0.155,-24.664,1,0.0551,119.121,4,0.173,0
Parisalexa,0jxWBQEmcYuHHTGaGhNNhb,Dandelion,0.503,0.8079999999999999,202080,0.457,0.0,0,0.113,-8.538,1,0.0689,125.001,4,0.665,24
Emile Danero,1JP2ywoUNFiPUztOrusbRh,Set It Off,0.005379999999999999,0.488,242827,0.514,2.26e-05,11,0.0884,-11.799,0,0.168,94.02,4,0.335,0
Antonio Vivaldi,4xWAC17DJw2jGowXvr7wxf,"Concerto for 2 Violins in A Minor, RV 523: II. Largo",0.971,0.124,258760,0.0798,0.949,2,0.0659,-19.597,0,0.0565,64.024,3,0.0399,13
YoD. Beresnev,1ht7jSrth6VJ9DtBclm75a,Alter Ego,0.004520000000000001,0.767,393468,0.7559999999999999,0.861,2,0.0594,-9.016,1,0.0541,122.003,4,0.259,9
Armin van Buuren,1EGLW5K5ogaG9zDR6CAFJo,"A State Of Trance (ASOT 901) - Coming Up, Pt. 2",0.218,0.515,37788,0.475,0.0,9,0.383,-11.332,0,0.26,75.055,4,0.942,28
Passion,6KmImke9wZ3StslP7wGI5j,Welcome The Healer - Live,0.0674,0.4320000000000001,396893,0.612,1.34e-06,0,0.111,-6.871,1,0.0285,89.995,4,0.113,54
FWC Big Key,40n5AvxPdmJ8FFaEJHqSwK,Intro,0.0101,0.5379999999999999,96313,0.611,0.0,10,0.313,-11.008,0,0.282,60.089,5,0.358,13
Kodigo,0xT5p60O49myVqyJU1JmAu,Hasta Las 6,0.209,0.6920000000000001,441548,0.426,1.39e-06,7,0.102,-10.904000000000002,1,0.0899,139.934,4,0.107,0
Sleeping At Last,5jOler9ESUeXt0xdqM0Kqo,Atlas: Six,0.868,0.188,252834,0.341,0.000103,11,0.0817,-9.708,1,0.029,95.583,3,0.17800000000000002,54
Lil Gnar,4LEPkKfIa2X9Sge6rcjKhQ,Kick My Drip,0.0565,0.851,126362,0.654,0.0,10,0.0821,-8.65,0,0.331,84.015,4,0.387,0
Natomas Slimm,6Ko6J8lb6NniLMFitppbBP,You Got It,0.4320000000000001,0.544,243760,0.617,2.08e-06,0,0.116,-2.527,1,0.0486,120.021,4,0.133,0
Davichi,50PYwpQnntYce9smTEV98V,Days gone by,0.731,0.509,262805,0.339,0.0,2,0.108,-8.832,1,0.0325,115.756,3,0.259,35
Zallow Chance,3YeGSh1Lwcs4yUkheEDYlZ,The Smile,0.856,0.66,148689,0.645,0.455,5,0.107,-4.0310000000000015,1,0.0414,136.333,5,0.615,0
MGMT,3UyYqRc8wPX1IHzD4L03mT,TSLAMP - Matthew Dear Remix,0.0778,0.552,365693,0.69,0.000166,4,0.128,-8.343,0,0.438,174.06400000000005,4,0.61,30
Emily Perry,0pTVnc3xTbyoguke9YRusy,So Bad,0.0133,0.696,185806,0.6409999999999999,0.0,1,0.101,-7.724,1,0.0479,123.988,4,0.368,15
Marko,4SSXyySsrOHgoTLlOYp4Si,Zuku Zuku,0.362,0.6509999999999999,167892,0.6940000000000001,0.0,4,0.405,-5.171,1,0.272,153.999,4,0.89,37
Christian Music For Babies,1cKldhm5r7ZEYJjunJOrWL,El Shaddai,0.984,0.615,241613,0.0998,0.938,1,0.0724,-15.388,1,0.0334,93.219,4,0.184,26
MuzoBeatz,0KbqIeJhnUO2vpZwfCzonB,TAKI,0.0186,0.764,77897,0.555,0.9,1,0.206,-8.064,1,0.0282,130.04399999999998,4,0.84,17
Johann Sebastian Bach,7uJTsIfPzC2QvY0Dwijitl,"French Suite No. 2 in E Flat Major, BWV 815: II. Courante",0.828,0.258,129200,0.433,0.175,2,0.149,-22.319000000000006,1,0.0354,158.875,4,0.978,9
Bangerz,0T21saohR7e4s5SZwykdLs,Goat (Instrumental),0.0561,0.602,85892,0.305,0.341,1,0.13,-12.065,1,0.25,66.5,4,0.659,0
Indiana Bible College Choir,2wiZBSGAuImzuMi5Vets7j,Found At The Cross,0.114,0.452,292194,0.621,0.0,9,0.677,-8.922,1,0.03,75.993,4,0.285,18
Super Yei,4G61TQ7Co3tVXOtAyXsipc,Cuidao - Reggaeton Version,0.28,0.687,466449,0.8540000000000001,0.0,10,0.785,-3.921,0,0.278,169.99,4,0.742,45
Claude Debussy,52iDyfL0b1uTjLifiOJWmE,"Préludes, Livre 1, L. 117: 10. La Cathédrale engloutie. Profondément calme",0.991,0.5,311240,0.0158,0.899,0,0.051,-17.164,1,0.0468,69.343,4,0.0361,23
Freddy the Chosen,6JHkGGJekUhamkvDduLHKB,Una Chica Como Tu,0.255,0.826,211513,0.6970000000000001,0.000322,9,0.13699999999999998,-6.851,0,0.0349,132.067,4,0.9,0
Axen,4riHSRAN6Rxra25Torzuyj,For U,0.0374,0.488,219130,0.917,0.000321,1,0.215,-1.366,1,0.0599,92.01,4,0.629,30
Wolfgang Amadeus Mozart,2aXGVUyIzDuwntOl9Mme3t,"String Quartet No. 16 in E-Flat Major, K. 428/421b: II. Andante con moto",0.949,0.113,512267,0.0851,0.833,3,0.0784,-21.039,1,0.047,83.84700000000002,3,0.0399,26
stairly,5xzWsUGF9PCy8LiiMT05tI,I Shouldn't Want You,0.865,0.614,173333,0.327,0.0,7,0.0973,-10.626,0,0.0377,89.961,4,0.34600000000000003,22
Lolo Zouaï,7mwCK1sREKPPMOfYfRy34p,Blue,0.192,0.384,217920,0.472,2.15e-06,7,0.235,-9.24,0,0.0849,173.576,4,0.0981,45
John Looke,3gCvskA487LQIHrCfKWe5P,Morning Eyes,0.83,0.728,161482,0.249,0.314,5,0.11,-12.939,0,0.0679,107.854,4,0.0318,27
Calvin Harris,1U86MZz6uZTheeATC2kayc,Giant (with Rag'n'Bone Man) - Laidback Luke Remix,0.000378,0.485,153750,0.954,0.000942,1,0.095,-2.496,0,0.0686,128.084,4,0.24,50
Death Cab for Cutie,0mFkb9lXyTIrhy5nPAyrs5,Near/Far,0.0558,0.578,221787,0.951,0.171,6,0.142,-6.105,1,0.0343,137.983,4,0.867,50
Jetlag Music,1esPiL5mHbg1pKELK1g97O,Brisa,0.141,0.705,187090,0.654,3.35e-06,9,0.129,-5.351,0,0.0482,122.081,4,0.633,60
Matt Corman,1VyElFZHNqZ4SO9roHEm38,Stacks up on Me,0.14800000000000002,0.615,190944,0.619,0.0,1,0.104,-6.1789999999999985,1,0.379,171.014,4,0.838,18
Billy Stewart,3lHk50vgSZh6BBl4CY4AL7,No Girl,0.565,0.75,167602,0.528,0.0,7,0.0536,-8.847999999999997,0,0.0369,110.714,4,0.857,27
Oğuzhan Koç,74K0pbNpPtO532wfr1IlwD,Beni İyi Sanıyorlar,0.446,0.411,273603,0.594,0.0,4,0.126,-7.78,0,0.0417,105.113,4,0.366,43
Big Chuk,4JGWVgT53hInRpwIQWWwIY,Stranglehold,0.0849,0.8759999999999999,273749,0.5760000000000001,0.0,11,0.118,-6.0760000000000005,0,0.132,136.006,4,0.574,15
Jonathan Ogden,1gwr8M7CUjFFfK8m3WtAag,Remind Me (Jaisua Remix),0.21,0.777,241673,0.374,0.386,0,0.114,-11.533,1,0.0342,120.013,4,0.232,35
Wallows,5naar7XewEOAjOywIp6Jjq,Remember When,0.00112,0.504,155147,0.708,0.000424,11,0.7879999999999999,-5.896,0,0.0343,82.009,4,0.51,65
Project Destati,6tL2Yju4kQIL97f8lNgejd,Dearly Beloved II: Theme and Variations,0.893,0.241,830373,0.264,0.843,7,0.107,-12.281,1,0.0328,147.878,3,0.0863,31
Rand,6eJ0tH6ZNo6YbOZ6q46rSO,Masochist,5.6299999999999986e-05,0.468,268436,0.857,0.0,10,0.0702,-3.381,1,0.0549,126.097,4,0.422,0
Eddy de Pretto,3mFjAH3iujwRscb7iurDMl,Beaulieue,0.2,0.5870000000000001,246333,0.494,0.0,1,0.122,-7.95,0,0.0706,102.578,4,0.127,51
Dizzy Dizzo,15YCGfKKFP97PQJGH2ks2m,My Own Boss,0.377,0.8170000000000001,192676,0.45,0.0,10,0.109,-8.715,0,0.125,142.059,4,0.313,19
Delroy Edwards,5lVGrximr1PEBaBX9VQIXP,Rio Grande,0.72,0.631,92536,0.289,0.816,0,0.11,-15.538,0,0.0391,120.272,4,0.963,13
Adamn Killa,27NyV5ze9tNi0eAh0cD24m,Life Ain't Cheap,0.0557,0.665,211862,0.514,0.0,9,0.134,-7.718,0,0.0492,145.055,4,0.226,10
Brett Eldredge,6w8pyq7jNon1FEfsSi1pMb,The First Noel,0.939,0.318,156307,0.157,0.0,11,0.11,-10.026,1,0.0383,77.914,3,0.379,17
datfootdive,6kd0eQi2njZYzLbqDrZN0i,broken bonds,0.7390000000000001,0.6659999999999999,76667,0.4270000000000001,0.938,5,0.0725,-18.088,1,0.0327,153.096,4,0.547,26
The Atlas Moth,1XkfSyPm3Kxeh1aRMn4QDw,The Frozen Crown,1.27e-05,0.344,325720,0.985,0.843,0,0.472,-5.039,1,0.0658,165.97799999999995,4,0.196,10
Pettros,4DQg8dLBXWnQ45vjOwe5yB,Keep One,0.0807,0.7040000000000001,101053,0.805,0.0,3,0.391,-4.007,1,0.055,132.995,4,0.399,9
